time,SNR
7.100342,0.546683
7.100830,0.558541
7.101318,0.538566
7.101807,0.477797
7.102295,0.423139
7.102783,0.412062
7.103271,0.435746
7.103760,0.461260
7.104248,0.477727
7.104736,0.502009
7.105225,0.548416
7.105713,0.609014
7.106201,0.671466
7.106689,0.717699
7.107178,0.741035
7.107666,0.741497
7.108154,0.718895
7.108643,0.667371
7.109131,0.572650
7.109619,0.438595
7.110107,0.281503
7.110596,0.131002
7.111084,0.089776
7.111572,0.204213
7.112061,0.323469
7.112549,0.421354
7.113037,0.492750
7.113525,0.530448
7.114014,0.539699
7.114502,0.547211
7.114990,0.581215
7.115479,0.647180
7.115967,0.726285
7.116455,0.803866
7.116943,0.879598
7.117432,0.955231
7.117920,1.031283
7.118408,1.091577
7.118896,1.105038
7.119385,1.040467
7.119873,0.915219
7.120361,0.799756
7.120850,0.802245
7.121338,0.974581
7.121826,1.247067
7.122314,1.522416
7.122803,1.722908
7.123291,1.813753
7.123779,1.804353
7.124268,1.733754
7.124756,1.642237
7.125244,1.564155
7.125732,1.526992
7.126221,1.553147
7.126709,1.674016
7.127197,1.903034
7.127686,2.209984
7.128174,2.527600
7.128662,2.775696
7.129150,2.887226
7.129639,2.840299
7.130127,2.656368
7.130615,2.382969
7.131104,2.087339
7.131592,1.830440
7.132080,1.655196
7.132568,1.564150
7.133057,1.521716
7.133545,1.473866
7.134033,1.373573
7.134521,1.200831
7.135010,0.955497
7.135498,0.650815
7.135986,0.318019
7.136475,0.096403
7.136963,0.365853
7.137451,0.630031
7.137939,0.824358
7.138428,0.925718
7.138916,0.917590
7.139404,0.810609
7.139893,0.640965
7.140381,0.485897
7.140869,0.483702
7.141357,0.628230
7.141846,0.774992
7.142334,0.854124
7.142822,0.875357
7.143311,0.886808
7.143799,0.911195
7.144287,0.909210
7.144775,0.836862
7.145264,0.691350
7.145752,0.512583
7.146240,0.371109
7.146729,0.338418
7.147217,0.428606
7.147705,0.589368
7.148193,0.770370
7.148682,0.951960
7.149170,1.147660
7.149658,1.372454
7.150146,1.600649
7.150635,1.765783
7.151123,1.792087
7.151611,1.642548
7.152100,1.340549
7.152588,0.962226
7.153076,0.594926
7.153564,0.308666
7.154053,0.161347
7.154541,0.197318
7.155029,0.295077
7.155518,0.380171
7.156006,0.422960
7.156494,0.414164
7.156982,0.380760
7.157471,0.357170
7.157959,0.371427
7.158447,0.463570
7.158936,0.658925
7.159424,0.935193
7.159912,1.261404
7.160400,1.618617
7.160889,1.984460
7.161377,2.316761
7.161865,2.557223
7.162354,2.652184
7.162842,2.578308
7.163330,2.363748
7.163818,2.084850
7.164307,1.828441
7.164795,1.649596
7.165283,1.526350
7.165771,1.387274
7.166260,1.195541
7.166748,0.970516
7.167236,0.788072
7.167725,0.764347
7.168213,0.935991
7.168701,1.210282
7.169189,1.487167
7.169678,1.686319
7.170166,1.765675
7.170654,1.716419
7.171143,1.576705
7.171631,1.435009
7.172119,1.375977
7.172607,1.397313
7.173096,1.421861
7.173584,1.395551
7.174072,1.313939
7.174561,1.194593
7.175049,1.061370
7.175537,0.932424
7.176025,0.826294
7.176514,0.754525
7.177002,0.713226
7.177490,0.706334
7.177979,0.755129
7.178467,0.868974
7.178955,1.010284
7.179443,1.124204
7.179932,1.182465
7.180420,1.204057
7.180908,1.245398
7.181396,1.343721
7.181885,1.462947
7.182373,1.521005
7.182861,1.453305
7.183350,1.268840
7.183838,1.046117
7.184326,0.906813
7.184814,0.890950
7.185303,0.911595
7.185791,0.880854
7.186279,0.778859
7.186768,0.637601
7.187256,0.494056
7.187744,0.360963
7.188232,0.250355
7.188721,0.182681
7.189209,0.150264
7.189697,0.124906
7.190186,0.152181
7.190674,0.249935
7.191162,0.363609
7.191650,0.458212
7.192139,0.517096
7.192627,0.536243
7.193115,0.530196
7.193604,0.503314
7.194092,0.437202
7.194580,0.319940
7.195068,0.195174
7.195557,0.226336
7.196045,0.363851
7.196533,0.467992
7.197021,0.503421
7.197510,0.479333
7.197998,0.434352
7.198486,0.404719
7.198975,0.392390
7.199463,0.386140
7.199951,0.407386
7.200439,0.467191
7.200928,0.538587
7.201416,0.582885
7.201904,0.614165
7.202393,0.722566
7.202881,0.968284
7.203369,1.278294
7.203857,1.543220
7.204346,1.683556
7.204834,1.678914
7.205322,1.563518
7.205811,1.404633
7.206299,1.239698
7.206787,1.057657
7.207275,0.839486
7.207764,0.610484
7.208252,0.430994
7.208740,0.385829
7.209229,0.514790
7.209717,0.740152
7.210205,0.974533
7.210693,1.151561
7.211182,1.234664
7.211670,1.230375
7.212158,1.170478
7.212646,1.087859
7.213135,1.003267
7.213623,0.931016
7.214111,0.882280
7.214600,0.856585
7.215088,0.850364
7.215576,0.869052
7.216064,0.918062
7.216553,0.975318
7.217041,1.003607
7.217529,0.982459
7.218018,0.926003
7.218506,0.853707
7.218994,0.752476
7.219482,0.594030
7.219971,0.376827
7.220459,0.207989
7.220947,0.313131
7.221436,0.469345
7.221924,0.535914
7.222412,0.510906
7.222900,0.443607
7.223389,0.397823
7.223877,0.408118
7.224365,0.475009
7.224854,0.579469
7.225342,0.697545
7.225830,0.799976
7.226318,0.863261
7.226807,0.883313
7.227295,0.867555
7.227783,0.827926
7.228271,0.777738
7.228760,0.734024
7.229248,0.719191
7.229736,0.734994
7.230225,0.777057
7.230713,0.838584
7.231201,0.904676
7.231689,0.954893
7.232178,0.976430
7.232666,0.971955
7.233154,0.957659
7.233643,0.951735
7.234131,0.977919
7.234619,1.047054
7.235107,1.143929
7.235596,1.247729
7.236084,1.334724
7.236572,1.396082
7.237061,1.422957
7.237549,1.424379
7.238037,1.415418
7.238525,1.410362
7.239014,1.428756
7.239502,1.475304
7.239990,1.543607
7.240479,1.627359
7.240967,1.717447
7.241455,1.800447
7.241943,1.861462
7.242432,1.879386
7.242920,1.850594
7.243408,1.778969
7.243896,1.685208
7.244385,1.591914
7.244873,1.505248
7.245361,1.423098
7.245850,1.351152
7.246338,1.293108
7.246826,1.238963
7.247314,1.156122
7.247803,1.009482
7.248291,0.788690
7.248779,0.516133
7.249268,0.249448
7.249756,0.190360
7.250244,0.375717
7.250732,0.587782
7.251221,0.822420
7.251709,1.067153
7.252197,1.277762
7.252686,1.421121
7.253174,1.480370
7.253662,1.461074
7.254150,1.375031
7.254639,1.246770
7.255127,1.103263
7.255615,0.968344
7.256104,0.861260
7.256592,0.787428
7.257080,0.746031
7.257568,0.736433
7.258057,0.768161
7.258545,0.845481
7.259033,0.959591
7.259521,1.094572
7.260010,1.225180
7.260498,1.340199
7.260986,1.429267
7.261475,1.493129
7.261963,1.548545
7.262451,1.610523
7.262939,1.679237
7.263428,1.741448
7.263916,1.760537
7.264404,1.710872
7.264893,1.590925
7.265381,1.430394
7.265869,1.279339
7.266357,1.190461
7.266846,1.187554
7.267334,1.273408
7.267822,1.436516
7.268311,1.653769
7.268799,1.892743
7.269287,2.109775
7.269775,2.257501
7.270264,2.303316
7.270752,2.231086
7.271240,2.058411
7.271729,1.811278
7.272217,1.530363
7.272705,1.264869
7.273193,1.074184
7.273682,0.990035
7.274170,1.000034
7.274658,1.065644
7.275146,1.160696
7.275635,1.294007
7.276123,1.475820
7.276611,1.677824
7.277100,1.849342
7.277588,1.940702
7.278076,1.932560
7.278564,1.835911
7.279053,1.683653
7.279541,1.505786
7.280029,1.319551
7.280518,1.134362
7.281006,0.961419
7.281494,0.814043
7.281982,0.705835
7.282471,0.640259
7.282959,0.613405
7.283447,0.619605
7.283936,0.642630
7.284424,0.667574
7.284912,0.687799
7.285400,0.710587
7.285889,0.745280
7.286377,0.796941
7.286865,0.856973
7.287354,0.914877
7.287842,0.973832
7.288330,1.037576
7.288818,1.102222
7.289307,1.159540
7.289795,1.199371
7.290283,1.219680
7.290771,1.232174
7.291260,1.253858
7.291748,1.302967
7.292236,1.382508
7.292725,1.465305
7.293213,1.506047
7.293701,1.470599
7.294189,1.361935
7.294678,1.202742
7.295166,1.023259
7.295654,0.858498
7.296143,0.753115
7.296631,0.715843
7.297119,0.738324
7.297607,0.813931
7.298096,0.931447
7.298584,1.078666
7.299072,1.235446
7.299561,1.374816
7.300049,1.484938
7.300537,1.580946
7.301025,1.691725
7.301514,1.829203
7.302002,1.963641
7.302490,2.046391
7.302979,2.046129
7.303467,1.965912
7.303955,1.826837
7.304443,1.654388
7.304932,1.472050
7.305420,1.301630
7.305908,1.155408
7.306396,1.036872
7.306885,0.952532
7.307373,0.910773
7.307861,0.908472
7.308350,0.936472
7.308838,0.984390
7.309326,1.047946
7.309814,1.116241
7.310303,1.175140
7.310791,1.217834
7.311279,1.235044
7.311768,1.216518
7.312256,1.163464
7.312744,1.109177
7.313232,1.093337
7.313721,1.134146
7.314209,1.214672
7.314697,1.294498
7.315186,1.344238
7.315674,1.339200
7.316162,1.291078
7.316650,1.236572
7.317139,1.214206
7.317627,1.223744
7.318115,1.224160
7.318604,1.165927
7.319092,1.027561
7.319580,0.834065
7.320068,0.631667
7.320557,0.463699
7.321045,0.345360
7.321533,0.257326
7.322021,0.172007
7.322510,0.100116
7.322998,0.070242
7.323486,0.073856
7.323975,0.079125
7.324463,0.085511
7.324951,0.101586
7.325439,0.129802
7.325928,0.160065
7.326416,0.175518
7.326904,0.175168
7.327393,0.168911
7.327881,0.176051
7.328369,0.214656
7.328857,0.287928
7.329346,0.400119
7.329834,0.546792
7.330322,0.691380
7.330811,0.777661
7.331299,0.767682
7.331787,0.663078
7.332275,0.516710
7.332764,0.420164
7.333252,0.449943
7.333740,0.596268
7.334229,0.780035
7.334717,0.924833
7.335205,1.003601
7.335693,1.059951
7.336182,1.189514
7.336670,1.402225
7.337158,1.594318
7.337646,1.656906
7.338135,1.553890
7.338623,1.322159
7.339111,1.038724
7.339600,0.781576
7.340088,0.592258
7.340576,0.474149
7.341064,0.417888
7.341553,0.428462
7.342041,0.512908
7.342529,0.651064
7.343018,0.808696
7.343506,0.957511
7.343994,1.078780
7.344482,1.156214
7.344971,1.182745
7.345459,1.160122
7.345947,1.107124
7.346436,1.072548
7.346924,1.104104
7.347412,1.192367
7.347900,1.271339
7.348389,1.264651
7.348877,1.142676
7.349365,0.908552
7.349854,0.611895
7.350342,0.310904
7.350830,0.117993
7.351318,0.299205
7.351807,0.544089
7.352295,0.781358
7.352783,0.983801
7.353271,1.112017
7.353760,1.122855
7.354248,1.021336
7.354736,0.842885
7.355225,0.645630
7.355713,0.475949
7.356201,0.380894
7.356689,0.431400
7.357178,0.588503
7.357666,0.757379
7.358154,0.909893
7.358643,1.065852
7.359131,1.239775
7.359619,1.407727
7.360107,1.521923
7.360596,1.546611
7.361084,1.484217
7.361572,1.370758
7.362061,1.252334
7.362549,1.157677
7.363037,1.082097
7.363525,1.002809
7.364014,0.897336
7.364502,0.766389
7.364990,0.626614
7.365479,0.491989
7.365967,0.372004
7.366455,0.331995
7.366943,0.436358
7.367432,0.598280
7.367920,0.725168
7.368408,0.816621
7.368896,0.957950
7.369385,1.215619
7.369873,1.535617
7.370361,1.799356
7.370850,1.908294
7.371338,1.824617
7.371826,1.589313
7.372314,1.299566
7.372803,1.054031
7.373291,0.890439
7.373779,0.753613
7.374268,0.578409
7.374756,0.376901
7.375244,0.263404
7.375732,0.321646
7.376221,0.394100
7.376709,0.406706
7.377197,0.398395
7.377686,0.432143
7.378174,0.500089
7.378662,0.542534
7.379150,0.529299
7.379639,0.481793
7.380127,0.451839
7.380615,0.464827
7.381104,0.487955
7.381592,0.480674
7.382080,0.440288
7.382568,0.393038
7.383057,0.367422
7.383545,0.388235
7.384033,0.456415
7.384521,0.553934
7.385010,0.663616
7.385498,0.783561
7.385986,0.922845
7.386475,1.086232
7.386963,1.268817
7.387451,1.460866
7.387939,1.653501
7.388428,1.833701
7.388916,1.976255
7.389404,2.049976
7.389893,2.050563
7.390381,2.002531
7.390869,1.958781
7.391357,1.959367
7.391846,2.002328
7.392334,2.050198
7.392822,2.058205
7.393311,1.999323
7.393799,1.880296
7.394287,1.723463
7.394775,1.562428
7.395264,1.434645
7.395752,1.363205
7.396240,1.346690
7.396729,1.369920
7.397217,1.404471
7.397705,1.431220
7.398193,1.469074
7.398682,1.541097
7.399170,1.629232
7.399658,1.678632
7.400146,1.647676
7.400635,1.539384
7.401123,1.401614
7.401611,1.287687
7.402100,1.218461
7.402588,1.182074
7.403076,1.156097
7.403564,1.126180
7.404053,1.090689
7.404541,1.062378
7.405029,1.060112
7.405518,1.106795
7.406006,1.201337
7.406494,1.303034
7.406982,1.369034
7.407471,1.367739
7.407959,1.299597
7.408447,1.192655
7.408936,1.072804
7.409424,0.962904
7.409912,0.873092
7.410400,0.807064
7.410889,0.756406
7.411377,0.710113
7.411865,0.663719
7.412354,0.626862
7.412842,0.610110
7.413330,0.610307
7.413818,0.610477
7.414307,0.604703
7.414795,0.602854
7.415283,0.626015
7.415771,0.677810
7.416260,0.740012
7.416748,0.775680
7.417236,0.756051
7.417725,0.678414
7.418213,0.564150
7.418701,0.469719
7.419189,0.507183
7.419678,0.702974
7.420166,0.989819
7.420654,1.331722
7.421143,1.691751
7.421631,2.013611
7.422119,2.222368
7.422607,2.280028
7.423096,2.198052
7.423584,2.022813
7.424072,1.829765
7.424561,1.691128
7.425049,1.638556
7.425537,1.661707
7.426025,1.737762
7.426514,1.845643
7.427002,1.962298
7.427490,2.070949
7.427979,2.161162
7.428467,2.212733
7.428955,2.219150
7.429443,2.169142
7.429932,2.058766
7.430420,1.888684
7.430908,1.657932
7.431396,1.383174
7.431885,1.112966
7.432373,0.913731
7.432861,0.826833
7.433350,0.813099
7.433838,0.792227
7.434326,0.702544
7.434814,0.534180
7.435303,0.306708
7.435791,0.086289
7.436279,0.312160
7.436768,0.663067
7.437256,1.046538
7.437744,1.431131
7.438232,1.772565
7.438721,2.032343
7.439209,2.181555
7.439697,2.223168
7.440186,2.180320
7.440674,2.092617
7.441162,2.007349
7.441650,1.953101
7.442139,1.934149
7.442627,1.932715
7.443115,1.926754
7.443604,1.930322
7.444092,1.980446
7.444580,2.104149
7.445068,2.278455
7.445557,2.450258
7.446045,2.581520
7.446533,2.667772
7.447021,2.727127
7.447510,2.783074
7.447998,2.840318
7.448486,2.875529
7.448975,2.858872
7.449463,2.756447
7.449951,2.558048
7.450439,2.287612
7.450928,1.992580
7.451416,1.730858
7.451904,1.534747
7.452393,1.390588
7.452881,1.251952
7.453369,1.094415
7.453857,0.928074
7.454346,0.789068
7.454834,0.729597
7.455322,0.777418
7.455811,0.884570
7.456299,0.956437
7.456787,0.933264
7.457275,0.795876
7.457764,0.559705
7.458252,0.284261
7.458740,0.359232
7.459229,0.783532
7.459717,1.258933
7.460205,1.711837
7.460693,2.077873
7.461182,2.304641
7.461670,2.364620
7.462158,2.274912
7.462646,2.104253
7.463135,1.945728
7.463623,1.832820
7.464111,1.722533
7.464600,1.555533
7.465088,1.310628
7.465576,1.013746
7.466064,0.724244
7.466553,0.569946
7.467041,0.679090
7.467529,0.938909
7.468018,1.171676
7.468506,1.291222
7.468994,1.267201
7.469482,1.119098
7.469971,0.882315
7.470459,0.595035
7.470947,0.286690
7.471436,0.090841
7.471924,0.325962
7.472412,0.511124
7.472900,0.572062
7.473389,0.497347
7.473877,0.334324
7.474365,0.271517
7.474854,0.417769
7.475342,0.555442
7.475830,0.622890
7.476318,0.668153
7.476807,0.748269
7.477295,0.839128
7.477783,0.895809
7.478271,0.956702
7.478760,1.096661
7.479248,1.315185
7.479736,1.533946
7.480225,1.672856
7.480713,1.697261
7.481201,1.601130
7.481689,1.413661
7.482178,1.169703
7.482666,0.900919
7.483154,0.632485
7.483643,0.383596
7.484131,0.160665
7.484619,0.037568
7.485107,0.197018
7.485596,0.315942
7.486084,0.383416
7.486572,0.405911
7.487061,0.420578
7.487549,0.469451
7.488037,0.541893
7.488525,0.597988
7.489014,0.601518
7.489502,0.549966
7.489990,0.501913
7.490479,0.542110
7.490967,0.675755
7.491455,0.849211
7.491943,1.031928
7.492432,1.217547
7.492920,1.399527
7.493408,1.561724
7.493896,1.686288
7.494385,1.765902
7.494873,1.803154
7.495361,1.803446
7.495850,1.776773
7.496338,1.720359
7.496826,1.649657
7.497314,1.593521
7.497803,1.592714
7.498291,1.664352
7.498779,1.788418
7.499268,1.918934
7.499756,2.005221
7.500244,2.017912
7.500732,1.946878
7.501221,1.799837
7.501709,1.594987
7.502197,1.359640
7.502686,1.117064
7.503174,0.881041
7.503662,0.662092
7.504150,0.476486
7.504639,0.359128
7.505127,0.322230
7.505615,0.350415
7.506104,0.400600
7.506592,0.446784
7.507080,0.521175
7.507568,0.666232
7.508057,0.875822
7.508545,1.086706
7.509033,1.233339
7.509521,1.279109
7.510010,1.231861
7.510498,1.142489
7.510986,1.072863
7.511475,1.045436
7.511963,1.030303
7.512451,0.987432
7.512939,0.893236
7.513428,0.759336
7.513916,0.620093
7.514404,0.534779
7.514893,0.595215
7.515381,0.802166
7.515869,1.065894
7.516357,1.301086
7.516846,1.454982
7.517334,1.510715
7.517822,1.484763
7.518311,1.415661
7.518799,1.328001
7.519287,1.215678
7.519775,1.068430
7.520264,0.905666
7.520752,0.764303
7.521240,0.657957
7.521729,0.561212
7.522217,0.445917
7.522705,0.307008
7.523193,0.157042
7.523682,0.065096
7.524170,0.202024
7.524658,0.356010
7.525146,0.488176
7.525635,0.574666
7.526123,0.602271
7.526611,0.570961
7.527100,0.493139
7.527588,0.386184
7.528076,0.302555
7.528564,0.364203
7.529053,0.554302
7.529541,0.753107
7.530029,0.874497
7.530518,0.894345
7.531006,0.829050
7.531494,0.738224
7.531982,0.690532
7.532471,0.715333
7.532959,0.794162
7.533447,0.906942
7.533936,1.029981
7.534424,1.112049
7.534912,1.093601
7.535400,0.940768
7.535889,0.672246
7.536377,0.350194
7.536865,0.043637
7.537354,0.209019
7.537842,0.406327
7.538330,0.582137
7.538818,0.761390
7.539307,0.968232
7.539795,1.233339
7.540283,1.580864
7.540771,1.992479
7.541260,2.394405
7.541748,2.686788
7.542236,2.782221
7.542725,2.643090
7.543213,2.303773
7.543701,1.860654
7.544189,1.434310
7.544678,1.095313
7.545166,0.835289
7.545654,0.598560
7.546143,0.357362
7.546631,0.183774
7.547119,0.290510
7.547607,0.517984
7.548096,0.776495
7.548584,1.056385
7.549072,1.324699
7.549561,1.508922
7.550049,1.540858
7.550537,1.408427
7.551025,1.151239
7.551514,0.832824
7.552002,0.526310
7.552490,0.394443
7.552979,0.594911
7.553467,0.879496
7.553955,1.072422
7.554443,1.107737
7.554932,0.989697
7.555420,0.772816
7.555908,0.540957
7.556396,0.382326
7.556885,0.364206
7.557373,0.432097
7.557861,0.496364
7.558350,0.544995
7.558838,0.634756
7.559326,0.822368
7.559814,1.089528
7.560303,1.388840
7.560791,1.676321
7.561279,1.916385
7.561768,2.070417
7.562256,2.109270
7.562744,2.018941
7.563232,1.826243
7.563721,1.565741
7.564209,1.266842
7.564697,0.957959
7.565186,0.663862
7.565674,0.400796
7.566162,0.178280
7.566650,0.027500
7.567139,0.184709
7.567627,0.354245
7.568115,0.545827
7.568604,0.767865
7.569092,1.010304
7.569580,1.239414
7.570068,1.416755
7.570557,1.504038
7.571045,1.474415
7.571533,1.332605
7.572021,1.109701
7.572510,0.853524
7.572998,0.603388
7.573486,0.374970
7.573975,0.171575
7.574463,0.053043
7.574951,0.176199
7.575439,0.265673
7.575928,0.284769
7.576416,0.256006
7.576904,0.255792
7.577393,0.338782
7.577881,0.454219
7.578369,0.551396
7.578857,0.624892
7.579346,0.701370
7.579834,0.822464
7.580322,1.019707
7.580811,1.283680
7.581299,1.560724
7.581787,1.785008
7.582275,1.916007
7.582764,1.933199
7.583252,1.854605
7.583740,1.718836
7.584229,1.570109
7.584717,1.432946
7.585205,1.314117
7.585693,1.218276
7.586182,1.148988
7.586670,1.092459
7.587158,1.022871
7.587646,0.941299
7.588135,0.871907
7.588623,0.840152
7.589111,0.847315
7.589600,0.858777
7.590088,0.848346
7.590576,0.819011
7.591064,0.791268
7.591553,0.785280
7.592041,0.795733
7.592529,0.798852
7.593018,0.772792
7.593506,0.716349
7.593994,0.679553
7.594482,0.725710
7.594971,0.832633
7.595459,0.903524
7.595947,0.865535
7.596436,0.723721
7.596924,0.535994
7.597412,0.395472
7.597900,0.358748
7.598389,0.446910
7.598877,0.665411
7.599365,0.949876
7.599854,1.196571
7.600342,1.325487
7.600830,1.295461
7.601318,1.135600
7.601807,0.923974
7.602295,0.753609
7.602783,0.669960
7.603271,0.611385
7.603760,0.492239
7.604248,0.302912
7.604736,0.116173
7.605225,0.210278
7.605713,0.416042
7.606201,0.678164
7.606689,1.013874
7.607178,1.374318
7.607666,1.670887
7.608154,1.830587
7.608643,1.828544
7.609131,1.696990
7.609619,1.508300
7.610107,1.330695
7.610596,1.190317
7.611084,1.063284
7.611572,0.923581
7.612061,0.771713
7.612549,0.637689
7.613037,0.573726
7.613525,0.606932
7.614014,0.722927
7.614502,0.891005
7.614990,1.075947
7.615479,1.229621
7.615967,1.318779
7.616455,1.330725
7.616943,1.287333
7.617432,1.213157
7.617920,1.129726
7.618408,1.047820
7.618896,0.958597
7.619385,0.850025
7.619873,0.709031
7.620361,0.536390
7.620850,0.356361
7.621338,0.242039
7.621826,0.310622
7.622314,0.483680
7.622803,0.685866
7.623291,0.883834
7.623779,1.046031
7.624268,1.141187
7.624756,1.146914
7.625244,1.076526
7.625732,0.968569
7.626221,0.860303
7.626709,0.761103
7.627197,0.649343
7.627686,0.500075
7.628174,0.315485
7.628662,0.164076
7.629150,0.236200
7.629639,0.398422
7.630127,0.543852
7.630615,0.671518
7.631104,0.795823
7.631592,0.917469
7.632080,1.024552
7.632568,1.102121
7.633057,1.138001
7.633545,1.120569
7.634033,1.037587
7.634521,0.885124
7.635010,0.681562
7.635498,0.466874
7.635986,0.283754
7.636475,0.196396
7.636963,0.258503
7.637451,0.394960
